id,name,salary,department
963,Employee_963,134830,Finance
964,Employee_964,103435,IT
965,Employee_965,111097,Finance
966,Employee_966,71048,Sales
967,Employee_967,37688,IT
968,Employee_968,94907,Finance
969,Employee_969,40212,Finance
970,Employee_970,36526,Finance
971,Employee_971,147697,Finance
972,Employee_972,64062,HR
973,Employee_973,117982,Sales
974,Employee_974,73031,Sales
975,Employee_975,46406,Finance
976,Employee_976,119770,Finance
977,Employee_977,53031,Sales
978,Employee_978,137991,Sales
979,Employee_979,94689,Finance
980,Employee_980,61044,Finance
981,Employee_981,122988,Finance
982,Employee_982,68725,IT
983,Employee_983,113610,IT
984,Employee_984,134542,HR
985,Employee_985,32522,IT
986,Employee_986,46610,IT
987,Employee_987,106494,Sales
988,Employee_988,129378,HR
989,Employee_989,118695,HR
990,Employee_990,65067,Finance
991,Employee_991,43827,Sales
992,Employee_992,83505,Sales
993,Employee_993,147069,HR
994,Employee_994,101881,Sales
995,Employee_995,99097,IT
996,Employee_996,146963,HR
997,Employee_997,94104,IT
998,Employee_998,111759,Finance
999,Employee_999,114672,IT
1000,Employee_1000,98100,Finance
1001,Employee_1001,32084,Finance
1002,Employee_1002,136867,HR
1003,Employee_1003,140866,Finance
1004,Employee_1004,119125,Sales
1005,Employee_1005,69013,Sales
1006,Employee_1006,101111,IT
1007,Employee_1007,143882,Finance
1008,Employee_1008,35749,Finance
1009,Employee_1009,78696,Finance
1010,Employee_1010,84225,HR
1011,Employee_1011,94628,Finance
1012,Employee_1012,140321,Finance
1013,Employee_1013,97773,Sales
1014,Employee_1014,59308,HR
1015,Employee_1015,120974,Finance
1016,Employee_1016,56802,HR
1017,Employee_1017,86391,Finance
1018,Employee_1018,125905,HR
1019,Employee_1019,79691,Sales
1020,Employee_1020,139667,Finance
1021,Employee_1021,69659,HR
1022,Employee_1022,32874,Sales
1023,Employee_1023,141879,HR
1024,Employee_1024,142947,Sales
1025,Employee_1025,83377,Finance
1026,Employee_1026,105156,Sales
1027,Employee_1027,86761,Sales
1028,Employee_1028,95124,Sales
1029,Employee_1029,127654,HR
1030,Employee_1030,52553,HR
1031,Employee_1031,58796,IT
1032,Employee_1032,62765,IT
1033,Employee_1033,42842,Finance
1034,Employee_1034,72662,Finance
1035,Employee_1035,65703,HR
1036,Employee_1036,100193,Finance
1037,Employee_1037,70290,IT
1038,Employee_1038,110257,Sales
1039,Employee_1039,110598,Finance
1040,Employee_1040,36877,Finance
1041,Employee_1041,40064,IT
1042,Employee_1042,101511,Finance
1043,Employee_1043,57311,HR
1044,Employee_1044,37468,IT
1045,Employee_1045,43547,IT
1046,Employee_1046,51436,HR
1047,Employee_1047,90932,HR
1048,Employee_1048,148675,HR
1049,Employee_1049,139386,IT
1050,Employee_1050,125461,IT
1051,Employee_1051,58498,IT
1052,Employee_1052,107997,IT
1053,Employee_1053,69634,IT
1054,Employee_1054,115464,HR
1055,Employee_1055,133092,Sales
1056,Employee_1056,133154,IT
1057,Employee_1057,100696,Sales
1058,Employee_1058,100803,HR
1059,Employee_1059,147203,Finance
1060,Employee_1060,87875,Finance
1061,Employee_1061,94210,Sales
1062,Employee_1062,66567,Sales
1063,Employee_1063,146900,Finance
1064,Employee_1064,101696,Sales
1065,Employee_1065,145389,Finance
1066,Employee_1066,75591,Sales
1067,Employee_1067,77274,IT
1068,Employee_1068,116612,Sales
1069,Employee_1069,54075,Sales
1070,Employee_1070,109758,Sales
1071,Employee_1071,36605,IT
1072,Employee_1072,144747,IT
1073,Employee_1073,107530,HR
1074,Employee_1074,93139,IT
1075,Employee_1075,104316,IT
1076,Employee_1076,41740,HR
1077,Employee_1077,61697,HR
1078,Employee_1078,127705,Finance
1079,Employee_1079,146677,HR
1080,Employee_1080,62581,Sales
1081,Employee_1081,104344,HR
1082,Employee_1082,119398,IT
1083,Employee_1083,38405,Sales
1084,Employee_1084,142735,Finance
1085,Employee_1085,136041,HR
1086,Employee_1086,104762,IT
1087,Employee_1087,111345,HR
1088,Employee_1088,92315,Finance
1089,Employee_1089,105135,IT
1090,Employee_1090,74503,Sales
1091,Employee_1091,89119,Finance
1092,Employee_1092,141370,HR
1093,Employee_1093,135196,IT
1094,Employee_1094,138519,Sales
1095,Employee_1095,142709,Finance
1096,Employee_1096,74134,IT
1097,Employee_1097,37429,Sales
1098,Employee_1098,112031,IT
1099,Employee_1099,120305,Sales
1100,Employee_1100,82281,HR
1101,Employee_1101,100854,Finance
1102,Employee_1102,141369,Finance
1103,Employee_1103,104530,Finance
1104,Employee_1104,59594,Sales
1105,Employee_1105,116550,Finance
1106,Employee_1106,60421,HR
1107,Employee_1107,146835,IT
1108,Employee_1108,51430,HR
1109,Employee_1109,61247,Sales
1110,Employee_1110,40795,IT
1111,Employee_1111,149556,HR
1112,Employee_1112,104910,HR
1113,Employee_1113,100459,Finance
1114,Employee_1114,100838,IT
1115,Employee_1115,100725,Sales
1116,Employee_1116,149664,HR
1117,Employee_1117,41645,IT
1118,Employee_1118,58206,Finance
1119,Employee_1119,34294,HR
1120,Employee_1120,45703,IT
1121,Employee_1121,101499,HR
1122,Employee_1122,140457,Sales
1123,Employee_1123,142686,HR
1124,Employee_1124,141848,IT
1125,Employee_1125,105052,HR
1126,Employee_1126,34638,IT
1127,Employee_1127,98322,IT
1128,Employee_1128,120948,IT
1129,Employee_1129,84713,HR
1130,Employee_1130,78177,Sales
1131,Employee_1131,86404,HR
1132,Employee_1132,94175,HR
1133,Employee_1133,76597,HR
1134,Employee_1134,64826,HR
1135,Employee_1135,134342,Sales
1136,Employee_1136,93407,HR
1137,Employee_1137,130269,HR
1138,Employee_1138,32506,Finance
1139,Employee_1139,34915,HR
1140,Employee_1140,127044,HR
1141,Employee_1141,105175,Sales
1142,Employee_1142,88801,Sales
1143,Employee_1143,99493,HR
1144,Employee_1144,86830,Sales
1145,Employee_1145,43360,IT
1146,Employee_1146,137912,Finance
1147,Employee_1147,121819,HR
1148,Employee_1148,36360,Sales
1149,Employee_1149,98764,HR
1150,Employee_1150,92006,Finance
1151,Employee_1151,106237,IT
1152,Employee_1152,57559,HR
1153,Employee_1153,53660,Finance
1154,Employee_1154,40242,IT
1155,Employee_1155,120974,HR
1156,Employee_1156,71247,Finance
1157,Employee_1157,79798,Sales
1158,Employee_1158,110848,Sales
1159,Employee_1159,69753,HR
1160,Employee_1160,92343,HR
1161,Employee_1161,50730,HR
1162,Employee_1162,39689,HR
1163,Employee_1163,62063,HR
1164,Employee_1164,78306,Sales
1165,Employee_1165,30308,HR
1166,Employee_1166,146228,Finance
1167,Employee_1167,116855,IT
1168,Employee_1168,91270,Finance
1169,Employee_1169,106795,Sales
1170,Employee_1170,62214,Sales
1171,Employee_1171,39088,Finance
1172,Employee_1172,108575,IT
1173,Employee_1173,123824,Sales
1174,Employee_1174,146313,IT
1175,Employee_1175,83905,Finance
1176,Employee_1176,45679,HR
1177,Employee_1177,118783,Sales
1178,Employee_1178,39263,Sales
1179,Employee_1179,77373,HR
1180,Employee_1180,144130,IT
1181,Employee_1181,118603,Sales
1182,Employee_1182,103532,Finance
1183,Employee_1183,144303,IT
1184,Employee_1184,78631,HR
1185,Employee_1185,113109,HR
1186,Employee_1186,53795,Sales
1187,Employee_1187,110415,Finance
1188,Employee_1188,121595,Finance
1189,Employee_1189,116751,Sales
1190,Employee_1190,54003,IT
1191,Employee_1191,79117,Sales
1192,Employee_1192,113330,HR
1193,Employee_1193,65658,Finance
1194,Employee_1194,120745,Sales
1195,Employee_1195,53035,Sales
1196,Employee_1196,72462,HR
1197,Employee_1197,73183,Finance
1198,Employee_1198,72482,IT
1199,Employee_1199,81436,HR
1200,Employee_1200,88026,Sales
1201,Employee_1201,122171,Finance
1202,Employee_1202,124770,Finance
1203,Employee_1203,122863,Sales
1204,Employee_1204,130855,Finance
1205,Employee_1205,142588,HR
1206,Employee_1206,41760,Sales
1207,Employee_1207,103453,IT
1208,Employee_1208,70006,HR
1209,Employee_1209,37210,Sales
1210,Employee_1210,36059,Sales
1211,Employee_1211,110242,Finance
1212,Employee_1212,65307,IT
1213,Employee_1213,130583,HR
1214,Employee_1214,114726,Finance
1215,Employee_1215,149254,Finance
1216,Employee_1216,130598,IT
1217,Employee_1217,111446,IT
1218,Employee_1218,95245,HR
1219,Employee_1219,80129,Finance
1220,Employee_1220,42041,IT
1221,Employee_1221,51096,HR
1222,Employee_1222,64575,Finance
1223,Employee_1223,131599,Sales
1224,Employee_1224,45182,Finance
1225,Employee_1225,50026,IT
1226,Employee_1226,35360,HR
1227,Employee_1227,130654,Sales
1228,Employee_1228,40136,Finance
1229,Employee_1229,124575,IT
1230,Employee_1230,62323,HR
1231,Employee_1231,94991,HR
1232,Employee_1232,104978,HR
1233,Employee_1233,48259,HR
1234,Employee_1234,30548,IT
1235,Employee_1235,32392,Finance
1236,Employee_1236,124051,Sales
1237,Employee_1237,61264,Finance
1238,Employee_1238,51856,HR
1239,Employee_1239,127931,Sales
1240,Employee_1240,46024,HR
1241,Employee_1241,119044,IT
1242,Employee_1242,51474,Sales
1243,Employee_1243,119717,Finance
1244,Employee_1244,64516,HR
1245,Employee_1245,30182,Sales
1246,Employee_1246,44496,HR
1247,Employee_1247,62974,Finance
1248,Employee_1248,58126,Finance
1249,Employee_1249,100018,HR
1250,Employee_1250,106984,Finance
1251,Employee_1251,51569,HR
1252,Employee_1252,55824,Finance
1253,Employee_1253,118904,IT
1254,Employee_1254,83923,IT
1255,Employee_1255,98307,HR
1256,Employee_1256,128403,IT
1257,Employee_1257,96234,HR
1258,Employee_1258,129398,Finance
1259,Employee_1259,30243,HR
1260,Employee_1260,71324,HR
1261,Employee_1261,94712,HR
1262,Employee_1262,87351,Finance
1263,Employee_1263,35922,HR
1264,Employee_1264,122547,IT
1265,Employee_1265,75131,HR
1266,Employee_1266,113648,IT
1267,Employee_1267,107704,Sales
1268,Employee_1268,36246,HR
1269,Employee_1269,95814,IT
1270,Employee_1270,145240,Sales
1271,Employee_1271,112972,Sales
1272,Employee_1272,84715,HR
1273,Employee_1273,39488,Finance
1274,Employee_1274,96783,Sales
1275,Employee_1275,136447,Finance
1276,Employee_1276,55525,Sales
1277,Employee_1277,31318,IT
1278,Employee_1278,131367,Sales
1279,Employee_1279,96296,Finance
1280,Employee_1280,138258,Finance
1281,Employee_1281,116053,HR
1282,Employee_1282,140712,HR
1283,Employee_1283,48491,HR
1284,Employee_1284,123496,HR
1285,Employee_1285,50139,IT
1286,Employee_1286,57980,Finance
1287,Employee_1287,34086,Finance
1288,Employee_1288,89108,HR
1289,Employee_1289,121987,HR
1290,Employee_1290,79462,Sales
1291,Employee_1291,106289,HR
1292,Employee_1292,146155,HR
1293,Employee_1293,100589,IT
1294,Employee_1294,71472,IT
1295,Employee_1295,37099,HR
1296,Employee_1296,139381,HR
1297,Employee_1297,73830,HR
1298,Employee_1298,112978,IT
1299,Employee_1299,94747,Sales
1300,Employee_1300,98094,Finance
1301,Employee_1301,49891,Finance
1302,Employee_1302,142948,HR
1303,Employee_1303,57245,IT
1304,Employee_1304,84933,Sales
1305,Employee_1305,141082,Finance
1306,Employee_1306,51596,IT
1307,Employee_1307,128229,IT
1308,Employee_1308,95221,Sales
1309,Employee_1309,105467,Finance
1310,Employee_1310,45025,Sales
1311,Employee_1311,149645,IT
1312,Employee_1312,135307,HR
1313,Employee_1313,43872,Finance
1314,Employee_1314,92944,Finance
1315,Employee_1315,111161,IT
1316,Employee_1316,123339,Finance
1317,Employee_1317,139866,HR
1318,Employee_1318,132755,Finance
1319,Employee_1319,57750,Sales
1320,Employee_1320,77992,Sales
1321,Employee_1321,140819,Finance
1322,Employee_1322,58225,HR
1323,Employee_1323,49113,HR
1324,Employee_1324,50205,HR
1325,Employee_1325,86806,IT
1326,Employee_1326,34355,Sales
1327,Employee_1327,46451,Finance
1328,Employee_1328,51767,Finance
1329,Employee_1329,79407,HR
1330,Employee_1330,36238,Sales
1331,Employee_1331,137788,Sales
1332,Employee_1332,128171,HR
1333,Employee_1333,142612,Finance
1334,Employee_1334,144269,Sales
1335,Employee_1335,59924,Sales
1336,Employee_1336,85614,IT
1337,Employee_1337,51334,Sales
1338,Employee_1338,125063,Finance
1339,Employee_1339,87225,Sales
1340,Employee_1340,59489,HR
1341,Employee_1341,137702,IT
1342,Employee_1342,61753,Finance
1343,Employee_1343,108820,HR
1344,Employee_1344,38579,IT
1345,Employee_1345,106331,Finance
1346,Employee_1346,110263,HR
1347,Employee_1347,56660,HR
1348,Employee_1348,64062,IT
1349,Employee_1349,139172,Finance
1350,Employee_1350,135724,HR
1351,Employee_1351,93476,HR
1352,Employee_1352,118947,HR
1353,Employee_1353,78153,HR
1354,Employee_1354,122701,IT
1355,Employee_1355,97322,Sales
1356,Employee_1356,56425,Finance
1357,Employee_1357,81635,Sales
1358,Employee_1358,74481,Sales
1359,Employee_1359,105997,Finance
1360,Employee_1360,75265,IT
1361,Employee_1361,41855,HR
1362,Employee_1362,100725,Sales
1363,Employee_1363,92636,Sales
1364,Employee_1364,48897,IT
1365,Employee_1365,138019,IT
1366,Employee_1366,85858,Finance
1367,Employee_1367,122950,IT
1368,Employee_1368,97980,IT
1369,Employee_1369,77708,IT
1370,Employee_1370,94827,HR
1371,Employee_1371,104910,Finance
1372,Employee_1372,107003,HR
1373,Employee_1373,84209,Finance
1374,Employee_1374,74681,HR
1375,Employee_1375,109932,Finance
1376,Employee_1376,121929,HR
1377,Employee_1377,56563,Sales
1378,Employee_1378,88237,IT
1379,Employee_1379,44808,IT
1380,Employee_1380,98124,HR
1381,Employee_1381,35569,Finance
1382,Employee_1382,45826,HR
1383,Employee_1383,125819,Finance
1384,Employee_1384,52329,Sales
1385,Employee_1385,65697,Sales
1386,Employee_1386,78340,Finance
1387,Employee_1387,67212,Finance
1388,Employee_1388,61485,HR
1389,Employee_1389,97460,IT
1390,Employee_1390,67681,HR
1391,Employee_1391,128701,HR
1392,Employee_1392,34802,Sales
1393,Employee_1393,30979,Sales
1394,Employee_1394,104429,Finance
1395,Employee_1395,134445,IT
1396,Employee_1396,141327,Finance
1397,Employee_1397,48135,HR
1398,Employee_1398,35623,Finance
1399,Employee_1399,135453,IT
1400,Employee_1400,36846,Sales
1401,Employee_1401,139918,Sales
1402,Employee_1402,96251,HR
1403,Employee_1403,127008,HR
1404,Employee_1404,104543,IT
1405,Employee_1405,62476,IT
1406,Employee_1406,142867,Finance
1407,Employee_1407,91532,HR
1408,Employee_1408,123128,HR
1409,Employee_1409,98483,Finance
1410,Employee_1410,129271,HR
1411,Employee_1411,92213,IT
1412,Employee_1412,128554,Sales
1413,Employee_1413,64703,Finance
1414,Employee_1414,131354,Sales
1415,Employee_1415,133548,HR
1416,Employee_1416,135768,IT
1417,Employee_1417,36752,HR
1418,Employee_1418,81746,Sales
1419,Employee_1419,108952,HR
1420,Employee_1420,81214,Sales
1421,Employee_1421,97711,Finance
1422,Employee_1422,112563,HR
1423,Employee_1423,148190,IT
1424,Employee_1424,87269,Finance
1425,Employee_1425,136019,Sales
1426,Employee_1426,80999,Finance
1427,Employee_1427,30250,Finance
1428,Employee_1428,35672,HR
1429,Employee_1429,143718,Finance
1430,Employee_1430,121279,Sales
1431,Employee_1431,146827,Sales
1432,Employee_1432,108405,Finance
1433,Employee_1433,104198,HR
1434,Employee_1434,31767,HR
1435,Employee_1435,44648,Finance
1436,Employee_1436,99413,IT
1437,Employee_1437,84450,IT
1438,Employee_1438,51813,Sales
1439,Employee_1439,100653,HR
1440,Employee_1440,132964,HR
1441,Employee_1441,59042,Finance
1442,Employee_1442,35243,HR
1443,Employee_1443,55501,IT
1444,Employee_1444,62467,Finance
1445,Employee_1445,40250,Sales
1446,Employee_1446,75458,Finance
1447,Employee_1447,61779,HR
1448,Employee_1448,79773,Finance
1449,Employee_1449,41104,Sales
1450,Employee_1450,56409,Finance
1451,Employee_1451,139926,HR
1452,Employee_1452,87504,HR
1453,Employee_1453,112889,IT
1454,Employee_1454,76710,HR
1455,Employee_1455,71657,Sales
1456,Employee_1456,85397,Finance
1457,Employee_1457,120187,Finance
1458,Employee_1458,78966,Sales
1459,Employee_1459,142854,Finance
1460,Employee_1460,77770,Finance
1461,Employee_1461,119987,Finance
1462,Employee_1462,118970,Sales
1463,Employee_1463,122397,Sales
1464,Employee_1464,119059,HR
1465,Employee_1465,122967,Finance
1466,Employee_1466,141284,IT
1467,Employee_1467,62030,Sales
1468,Employee_1468,61261,Sales
1469,Employee_1469,39363,Finance
1470,Employee_1470,96505,Sales
1471,Employee_1471,117707,Sales
1472,Employee_1472,98785,Sales
1473,Employee_1473,56521,HR
1474,Employee_1474,55268,Finance
1475,Employee_1475,58563,Sales
1476,Employee_1476,74228,Sales
1477,Employee_1477,51147,Finance
1478,Employee_1478,81633,HR
1479,Employee_1479,145046,Finance
1480,Employee_1480,76993,Finance
1481,Employee_1481,98643,HR
1482,Employee_1482,104633,HR
1483,Employee_1483,63975,IT
1484,Employee_1484,69474,HR
1485,Employee_1485,118161,Sales
1486,Employee_1486,131085,Finance
1487,Employee_1487,52861,Sales
1488,Employee_1488,30572,Sales
1489,Employee_1489,80635,IT
1490,Employee_1490,55011,IT
1491,Employee_1491,89799,IT
1492,Employee_1492,124289,HR
1493,Employee_1493,50829,HR
1494,Employee_1494,119695,Finance
1495,Employee_1495,104547,Sales
1496,Employee_1496,82052,Finance
1497,Employee_1497,116013,IT
1498,Employee_1498,139344,IT
1499,Employee_1499,142511,HR
1500,Employee_1500,124270,HR
1501,Employee_1501,76453,HR
1502,Employee_1502,123425,Sales
1503,Employee_1503,145829,HR
1504,Employee_1504,129216,HR
1505,Employee_1505,44706,Finance
1506,Employee_1506,87180,IT
1507,Employee_1507,58310,HR
1508,Employee_1508,80654,HR
1509,Employee_1509,97973,Sales
1510,Employee_1510,45040,HR
1511,Employee_1511,145770,Sales
1512,Employee_1512,62315,HR
1513,Employee_1513,122284,Sales
1514,Employee_1514,107942,Sales
1515,Employee_1515,131026,IT
1516,Employee_1516,66473,Sales
1517,Employee_1517,82947,Sales
1518,Employee_1518,54018,Sales
1519,Employee_1519,129536,HR
1520,Employee_1520,70502,IT
1521,Employee_1521,77894,Sales
1522,Employee_1522,73404,Finance
1523,Employee_1523,101079,IT
1524,Employee_1524,44543,IT
1525,Employee_1525,115539,IT
1526,Employee_1526,72511,Finance
1527,Employee_1527,135200,Sales
1528,Employee_1528,57266,Sales
1529,Employee_1529,136066,IT
1530,Employee_1530,129064,Sales
1531,Employee_1531,107615,HR
1532,Employee_1532,147019,Sales
1533,Employee_1533,112579,IT
1534,Employee_1534,130215,Sales
1535,Employee_1535,132600,IT
1536,Employee_1536,146019,HR
1537,Employee_1537,106227,Sales
1538,Employee_1538,38825,Sales
1539,Employee_1539,121974,Sales
1540,Employee_1540,58280,HR
1541,Employee_1541,69567,IT
1542,Employee_1542,137791,IT
1543,Employee_1543,147782,Finance
1544,Employee_1544,38620,HR
1545,Employee_1545,90506,IT
1546,Employee_1546,127261,Sales
1547,Employee_1547,114264,HR
1548,Employee_1548,129462,HR
1549,Employee_1549,36447,HR
